customer_id,segment,churn_risk,recommendation,priority,reason,score,confidence,generated_at
CUST_839,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.618201
CUST_840,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618225
CUST_841,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618251
CUST_842,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618275
CUST_843,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618300
CUST_844,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618324
CUST_845,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618348
CUST_846,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618372
CUST_847,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.618396
CUST_848,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618421
CUST_849,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.618445
CUST_850,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618469
CUST_851,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618494
CUST_852,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618518
CUST_853,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618542
CUST_854,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618566
CUST_855,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.618590
CUST_856,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618614
CUST_857,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618638
CUST_858,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.618663
CUST_859,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618687
CUST_860,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.618711
CUST_861,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618736
CUST_862,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618761
CUST_863,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618785
CUST_864,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618809
CUST_865,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618834
CUST_866,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618858
CUST_867,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618882
CUST_868,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618906
CUST_869,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618931
CUST_870,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.618955
CUST_871,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.618979
CUST_872,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619003
CUST_873,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.619027
CUST_874,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619052
CUST_875,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619076
CUST_876,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619100
CUST_877,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619124
CUST_878,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619149
CUST_879,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619173
CUST_880,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619201
CUST_881,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619226
CUST_882,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619250
CUST_883,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619274
CUST_884,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619298
CUST_885,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619323
CUST_886,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619347
CUST_887,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619371
CUST_888,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619395
CUST_889,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619419
CUST_890,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619444
CUST_891,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.619468
CUST_892,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619492
CUST_893,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619517
CUST_894,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619541
CUST_895,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619566
CUST_896,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619590
CUST_897,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619614
CUST_898,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.619638
CUST_899,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619663
CUST_900,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619687
CUST_901,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619711
CUST_902,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619735
CUST_903,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619759
CUST_904,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619783
CUST_905,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619807
CUST_906,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619832
CUST_907,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.619856
CUST_908,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619880
CUST_909,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619904
CUST_910,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619929
CUST_911,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619953
CUST_912,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.619977
CUST_913,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.620001
CUST_914,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.620026
CUST_915,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620050
CUST_916,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620074
CUST_917,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.620100
CUST_918,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.620125
CUST_919,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.620149
CUST_920,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620173
CUST_921,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.620198
CUST_922,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620222
CUST_923,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620246
CUST_924,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620270
CUST_925,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620298
CUST_926,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620323
CUST_927,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620347
CUST_928,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620371
CUST_929,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620395
CUST_930,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620419
CUST_931,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620443
CUST_932,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620468
CUST_933,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620492
CUST_934,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620532
CUST_935,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620556
CUST_936,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620580
CUST_937,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620605
CUST_938,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620629
CUST_939,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620653
CUST_940,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620677
CUST_941,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620701
CUST_942,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620726
CUST_943,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620750
CUST_944,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620774
CUST_945,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620803
CUST_946,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620827
CUST_947,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620852
CUST_948,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620876
CUST_949,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620900
CUST_950,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.620924
CUST_951,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.620948
CUST_952,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.620973
CUST_953,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.620997
CUST_954,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621022
CUST_955,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621046
CUST_956,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621071
CUST_957,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.621095
CUST_958,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621119
CUST_959,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621144
CUST_960,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621168
CUST_961,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621193
CUST_962,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.621217
CUST_963,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621241
CUST_964,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621265
CUST_965,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621290
CUST_966,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621314
CUST_967,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.621338
CUST_968,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621363
CUST_969,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621387
CUST_970,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621411
CUST_971,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.621437
CUST_972,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.621462
CUST_973,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621486
CUST_974,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.621511
CUST_975,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621536
CUST_976,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.621560
CUST_977,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621585
CUST_978,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621609
CUST_979,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621633
CUST_980,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621657
CUST_981,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621682
CUST_982,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621706
CUST_983,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621730
CUST_984,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621755
CUST_985,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.621779
CUST_986,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621803
CUST_987,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621827
CUST_988,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621851
CUST_989,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621876
CUST_990,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.621900
CUST_991,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621924
CUST_992,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621948
CUST_993,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.621972
CUST_994,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.621996
CUST_995,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.622020
CUST_996,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622045
CUST_997,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622069
CUST_998,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622093
CUST_999,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622117
CUST_1000,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.622147
CUST_1001,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.622172
CUST_1002,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622196
CUST_1003,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622223
CUST_1004,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622248
CUST_1005,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622272
CUST_1006,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622296
CUST_1007,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622320
CUST_1008,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622347
CUST_1009,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622377
CUST_1010,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622402
CUST_1011,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622427
CUST_1012,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622451
CUST_1013,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622476
CUST_1014,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622500
CUST_1015,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.622529
CUST_1016,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.622554
CUST_1017,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.622579
